	text	label
21864929	ELi tüübihindamissertifikaadi uuendamise puhul tuleks kohaldada lihtsustatud menetlust, kui tootja ei ole muutnud kinnitatud tüüpi ning tootja kohaldatavad harmoneeritud standardid või muud tehnilised spetsifikatsioonid ei ole muutunud ja vastavad tehnika taset arvesse võttes jätkuvalt olulistele tervisekaitse- ja ohutusnõuetele.	ekk_Latn
24277421	tavalisest laminaatklaasist tuuleklaasid peavad vastama 6. lisa nõuetele;	ekk_Latn
23953451	Seepärast tuleb neid järgida, eriti ajal, kui on hädavajalik tõsiselt ja ausalt analüüsida terrorismiohust põhjustatud uusi dilemmasid, näiteks julgeoleku ja vabaduse vaheline dilemma.	ekk_Latn
22500316	Kõik valimisse arvatud ühenduse tootjad tegid koostööd ja saatsid küsimustiku vastused määratud tähtajaks.	ekk_Latn
23122127	Märkida minimaalne nähtavus rajal (RVR) meetrites ja otsusekõrgus (DH) jalgades.	ekk_Latn
23370868	+ Nende isikute arv, kellel on õigus edasilükatud vanaduspensionile (48 70 5),	ekk_Latn
23726293	Raamatupidamiskäsitlus [kapitalinõuete määruse grupp]	ekk_Latn
22222561	jaanuaril 2010 sai Finaviast seadusega nr 877 / 2009 (lennuameti aktsiaseltsiks muutmise kohta) aktsiaselts.	ekk_Latn
21646939	Artikli 94 lõike 3 esimene lõik asendatakse järgmisega:	ekk_Latn
22878883	Lepingu artikli 406 lõike 1 kohaselt on assotsiatsiooninõukogul õigus võtta lepingu eesmärkide saavutamiseks vastu soovitusi.	ekk_Latn
22187114	Inimestega seotud standardlausete suhtes kohaldatavad kriteeriumid	ekk_Latn
24522282	Ümberarvestuskurss loomühikuteks eri liiki kariloomade puhul on esitatud III lisas.	ekk_Latn
21580627	Ametliku uurimise käigus Norra ametiasutuste ja SASi kontserni esitatud teabest nähtub, et nendes hinnangutes võeti arvesse eeskätt peamisi turge, kus SAS aktiivselt tegutseb.	ekk_Latn
21586634	anda korraldus, millega tagatakse, et kvalifitseeruva riskikapitalifondi valitseja täidab käesolevat määrust ning hoidub kordamast käitumist, mis võib põhjustada käesoleva määruse rikkumist.	ekk_Latn
23572201	Pärast otsuste (EL) 2015 / 116 ja (EL) 2015 / 190 vastuvõtmist on vabad kolme Poola liikme ja viie Poola asendusliikme kohad.	ekk_Latn
23054367	MÄÄRUSE (EÜ) nr 1083 / 2006 ARTIKLI 62 LÕIKE 1 PUNKTIDE A JA B NING KÄESOLEVA MÄÄRUSE ARTIKLI 17 ALUSEL TEHTUD AUDITITE KOKKUVÕTE	ekk_Latn
21560156	alates õrnade kujunemisjärgus ideede varasest väikesemahulisest uurimisest alt-üles-põhimõttel kuni uute teadlaste ja innovaatikakogukondade loomiseni kujunemisjärgus pöördelistes uurimisvaldkondades ning suurte ühiste teadusuuringute algatamiseni kaugelevaatavate sihtide saavutamiseks koostatud tegevuskava alusel.	ekk_Latn
24403038	Tootekategooria keskkonnajalajälje määramise eeskiri aitab pöörata toote keskkonnajalajälje uuringus rohkem tähelepanu kõige olulisematele aspektidele ja näitajatele, suurendades sellega uuringute asjakohasust, korratavust ja järjepidevust.	ekk_Latn
24507416	Üldhinnangust selgub, et Ungaris on ülemäärane eelarvepuudujääk.	ekk_Latn
21897670	Endine kõrghariduse minister, teenistuses pärast 2011. aasta maid (nimetati ametisse 27.8.2014).	ekk_Latn
21959632	et lahendada aretusprogrammis osalevate aretajatega tekkivaid vaidlusi;	ekk_Latn
21410151	2009. aastal lõppes valitsusvägede ja Tamil Eelami Vabadusvõitluse Tiigrite relvastatud rühmituste vaheline kauakestev sõjaline konflikt, mis tõi kaasa väga julmad tagajärjed konfliktipiirkondades elavate tsiviilisikute jaoks.	ekk_Latn
21757413	CW-laseri väljundvõimsus 20 mW või suurem;	ekk_Latn
21493655	4 Turulelaskmisriik	ekk_Latn
24596470	Valitsusvälised organisatsioonid	ekk_Latn
22471276	Kohapealsete kontrollide riskianalüüs ei ole korrektselt ajakohastatud	ekk_Latn
21817525	Eelöeldu alusel tegi raportöör ettepaneku, et kõigepealt transpordi- ja turismikomisjon ning seejärel parlament tervikuna annaksid lepingu sõlmimise kohta positiivse arvamuse.	ekk_Latn
23196697	Miks peaksid väikeettevõtete omanikud esitama aruandeid tihemini kui üks kord?	ekk_Latn
24168258	Sotsiaaldemokraadina olen veendunud, et investeerimine avalik-õiguslikesse lastehoiuteenustesse toob kasu ühiskonnale tervikuna.	ekk_Latn
23550573	Pakslaup, Hypophthalmichthys molitrix	ekk_Latn
23733307	Rahvamassi suurus ja kaebus on pretsedenditu, seda isegi Kreeka jaoks, mis on tugeva poliitilise eluviisi ja traditsiooniga riik.	ekk_Latn
23092418	mail 2008 teatas Poola komisjonile, et alustati uut erastamisprotsessi.	ekk_Latn
24503629	"Üks tavaliselt tõsine ajaleht avaldas pealkirja ""ELi vaestele mõeldud abi raisati golfiklubide peale."""	ekk_Latn
24289309	(teatavaks tehtud numbri C (2017) 5471 all)	ekk_Latn
24139999	Sisuliselt toetatakse edasiarendatud biokütuste tootmiseks sobivate põllukultuuride ja toorme tootmist, kuid mitte biokütuste tootmist.	ekk_Latn
22949489	Lisad II ja III	ekk_Latn
21762858	Deklareeritud väärtused peavad põhinema samal metoodikal, mida kasutati soojuspumpade abil salvestatud soojusenergia deklareerimiseks direktiivi 2009 / 28 / EÜ kohaselt; arvesse tuleb võtta kõiki soojuspumpasid olenemata nende toimivustasemest.	ekk_Latn
21500523	7321 Ladujad, küljendajad jms töölised	ekk_Latn
21669446	Arvestades keskkonnapoliitika ning laevanduses tekkiva saaste ülemaailmset ulatust, tuleks ülemaailmsel tasandil sätestada ambitsioonikad heitenormid.	ekk_Latn
22551345	Komisjoni määrus (EÜ) nr 1138 / 2009,	ekk_Latn
23422384	Nõukogu hindab hiljemalt 31. detsembril 2005, kas ELi toetustegevust tuleks jätkata.	ekk_Latn
24403450	tootekood (product code number - PCN), mida kasutatakse uurimise eesmärgil ja kohustuse tähistamiseks (nt PA99, PS85 või TA98),	ekk_Latn
23091144	Ma hoiatan Euroopa Parlamenti ja Euroopa Komisjoni selle eest ning loodan, et see aitab hoiduda niisugustest plaanidest.	ekk_Latn
23865540	Seda ei juhtu.	ekk_Latn
23776705	Riigikood: a2 +	ekk_Latn
23451387	Ohutushinnangu põhjendustes esitatakse kaalutlused, mille põhjal ohutuse hindaja jõuab kogu ohutusega seotud kättesaadavale teabele tuginedes üldise järelduseni toote ohutuse kohta.	ekk_Latn
22230731	Ja lõpuks on analüüsi tulemusel jõutud järeldusele, et isegi kui komisjon peaks otsustama, et meetme näol on tegemist riigiabiga, mis ei ole siseturuga kokkusobiv, muudavad mitmed asjaolud abi tagasinõudmise võimatuks.	ekk_Latn
22237921	Järelevalvemeetmete puhul antakse järelevalvedokument välja IV peatükis sätestatud korras.	ekk_Latn
22646427	kontrollima, kas aastabilansimakse maksetaotluses kajastatud finantsandmete kogusumma vastab vastutava asutuse raamatupidamissüsteemis kajastatud summale, ning kui on erinevusi, siis kas nende vastavusse viimiseks vajalike summade kohta on dokumenteeritud piisavad selgitused;	ekk_Latn
21739266	C 47.00 - FINANTSVÕIMENDUSE MÄÄRA ARVUTAMINE (LRCalc)	ekk_Latn
21484128	"32014 R 1257: komisjoni määrus (EL) nr 1257 / 2014, 24. november 2014 (ELT L 337, 25.11.2014, lk 53). """	ekk_Latn
23307985	"Muu teave: vahistatud Karachis, Pakistanis 30.9.2002; b) 2007. aasta juulist Ameerika Ühendriikide vahialune. ""asendatakse järgmisega:"	ekk_Latn
24143925	SNCM märgib sellega seoses, et kontsessiooni tehniline kirjeldus ei nõua erinevate laevade kasutamist pidevalt osutatava teenuse ja lisateenuse jaoks.	ekk_Latn
24447994	Tundub, et nõukogu eesistujat ei ole veel siin.	ekk_Latn
21712871	Banaane käsitlev stabiilsusmehhanism on kehtestatud ühelt poolt Euroopa Liidu ja selle liikmesriikide ning teiselt poolt Kesk-Ameerika riikide vahelise assotsiatsiooni loomise lepinguga, mida hakati Kesk-Ameerika riikides ajutiselt kohaldama 2013. aastal ja Nicaraguas 1. augustil 2013.	ekk_Latn
22777073	Kui suurprojekti kaasfinantseeritakse rohkem kui ühest rakenduskavast, esitatakse iga-aastane rahastamiskava iga rakenduskava puhul eraldi.	ekk_Latn
24074923	Selle võib ajutiselt tühistada, kuid see peab korduma alati, kui seadet, mis mootori käivitab või seiskab, sisse või välja lülitatakse.	ekk_Latn
24179223	Strateegiadokumentide ettevalmistamisel ja rakendamisel kohaldatakse abi tõhusust käsitlevaid põhimõtteid nagu riiklik omavastutus, partnerlus, kooskõlastamine, ühtlustamine, abi saavate riikide või piirkondade süsteemidega ühtlustamine ning keskendumine tulemuste saavutamisele, nagu see on sätestatud artikli 3 lõigetes 5-8.	ekk_Latn
21507264	Aadress c / o C.C.I.A.A.	ekk_Latn
23038575	Luxembourgi jaoks on määruse artikkel 5 eluliselt tähtis.	ekk_Latn
24565281	Vähemalt 93%; teisene koostisaine: 5-7% α, α-dimetüülfenetüülalkoholi	ekk_Latn
24060573	Sellesse kategooriasse kuuluvad piirkonnad, mille SKP elaniku kohta jääb alla 75% liidu keskmisest SKPst.	ekk_Latn
24013791	"Selle äriplaani kohaselt tuli lisaks olemasoleva taristu tõhusamale kasutamisele pöörata tähelepanu ka ""uue taristu rajamise toetamisele""; sellega seoses juhib komisjon tähelepanu piirkondlike lennujaamade rolli olulisusele lennujaamade läbilaskevõime kriitilise piiri ületamise probleemi lahendamisel."	ekk_Latn
22029404	EÜT L 137, 8.6.1996, lk 24.	ekk_Latn
22856056	Lähtudes neist asjaoludest, FSIHi investeeringust väljumise põhjendustest ning EDFi otsusest tulenevast kohtupraktikast, leiab komisjon, et FSIH ei ole toiminud oma osaluse loovutamisel Duferco USle turumajanduse tingimustes tegutseva erainvestorina.	ekk_Latn
23421621	Nõukogu eesistujal on õigus määrata isiku (d), kes on volitatud teatama Guinea Vabariigile rahvusvaheliste lepingute õiguse Viini konventsiooni artikli 25 lõike 2 kohaselt, et Euroopa Liit ei kavatse enam osaleda 20. detsembril 2008. aastal parafeeritud Euroopa Ühenduse ja Guinea Vabariigi vahelises kalandusalases partnerluslepingus.	ekk_Latn
24022694	Sellega võimaldas komisjon Gibraltari Valitsusel ja abisaajatel uskuda, et tagastamiskorraldust ei tehta.	ekk_Latn
22524111	Komisjoni 11. detsembri 2007. aasta otsusega 2007 / 843 / EÜ (millega kiidetakse heaks teatavate kolmandate riikide salmonella kontrolli programmid liigi Gallus gallus aretuskarjades vastavalt Euroopa Parlamendi ja nõukogu määrusele (EÜ) nr 2160 / 2003 ja muudetakse otsust 2006 / 696 / EÜ seoses kodulindude ja haudemunade impordi suhtes kohaldatavate tervishoiunõuetega) [7] on vastavalt määrusele (EÜ) nr 2160 / 2003 heaks kiidetud Tuneesia esitatud salmonelloosi kontrolli programm aretuseks ettenähtud kanakarjade puhul.	ekk_Latn
24697920	Võrk hõlmab ka liikluskorralduse infrastruktuuri.	ekk_Latn
24237515	Täiendavaid tõendeid esitatakse järgmiselt:	ekk_Latn
22425605	Kindel on see, et niisugused otsused tuleks vastu võtta liikmesriikide tasandil.	ekk_Latn
23983027	Seetõttu on mul hea meel, et parlament on sellest teemast väga huvitatud - ja muide, on seda olnud päris algusest peale -, mida tõestab ka otsus, mille parlament on lauale pannud.	ekk_Latn
21551740	alaealist õigustatud isikut hooldava lapsevanema igakuised kulutused iseendale ja lisaks õigustatud isikule ka teistele ülalpeetavatele;	ekk_Latn
23534094	Otsuste 2007 / 23 / EÜ, 2007 / 26 / EÜ, 2007 / 27 / EÜ, 2007 / 29 / EÜ, 2007 / 30 / EÜ, 2007 / 31 / EÜ, 2007 / 213 / EÜ, 2007 / 264 / EÜ ja 2007 / 398 / EÜ islandi- ja norrakeelsed tekstid, mis avaldatakse Euroopa Liidu Teataja EMP kaasandes, on autentsed.	ekk_Latn
24482358	Ühinemisläbirääkimised on jõudnud uude järku ja nõuavad Türgilt veelgi suuremaid jõupingutusi liikmestaatuse kriteeriumide täitmiseks.	ekk_Latn
23258132	Moldova Vabariik võtab vajalikud meetmed, et tagada ELi salastatud teabe kaitse vastavalt nõukogu 31. märtsi 2011. aasta otsuses 2011 / 292 / EL (ELi salastatud teabe kaitseks vajalike julgeolekueeskirjade kohta) [1] sätestatud Euroopa Liidu Nõukogu julgeolekueeskirjadele ning pädevate asutuste, sealhulgas ELi operatsiooni ülema antud juhistele ELi kriisiohjamise sõjalise operatsiooni kohta või ELi missiooni juhi antud juhistele ELi kriisiohjamise tsiviiloperatsiooni kohta.	ekk_Latn
22100390	Hiina ekspordistatistika töödeldud ja / või konserveeritud tsitrusviljade (õhukindlas pakendis) kohta osutab samuti võimalusele, et Hiina eksport suunatakse ümber liitu.	ekk_Latn
23619805	Pidage palun meeles, et Kosovo iseseisvumine oleks esimene ühepoolne piiride muutmine Euroopas alates Teisest maailmasõjast.	ekk_Latn
21755077	Cprotsess biomassi puhul (O2 sisaldus 6%):	ekk_Latn
22332300	Kahjuks otsustas Euroopa Parlament täna hääletada selle lepingu - mida järgmine eesistujariik Tšehhi kalliks peab - suhtes seisukoha võtmise vastu.	ekk_Latn
24233885	tähtnumbrilised andmed ja tekst on esitatud selgelt loetavas püstkirjas ja ilustusteta kirjatüübis;	ekk_Latn
24290093	(teatavaks tehtud numbri K (2005) 4002 all)	ekk_Latn
21857718	(EL) Härra president, ainus uus asi, mida Euroopa Liidu Nõukogu kohtumine 18. juunil 2009 saab juurde anda, on uued raskused töölisklassile ja rohujuuretasandi klassidele ning uued toetused Euroopa Liidu monopoolsetele gruppidele.	ekk_Latn
23778206	riigisisesed ja rahvusvahelised ettevõtte ja tarbija vahelised standardpakiteenused;	ekk_Latn
22859728	lameekraankuvarid	ekk_Latn
22469786	kohaliku erasektori suuremat kaasamist mereveondusse ning	ekk_Latn
24057112	Selles kontekstis soovin teile meenutada, et oma iga-aastasel kohtumisel, mis toimus 25. mail käesoleval aastal, võttis AKV-EÜ ministrite nõukogu vastu ühisavalduse põua ja kõrbestumisega võitlemise kohta.	ekk_Latn
23095432	Majanduskriis jätkab ELi mõjutamist nagu ei kunagi varem ning seetõttu on vaja uusi abinõusid, et saavutada kestlik majanduskasv ja tööhõive.	ekk_Latn
23453125	Õiglaste ja tõhusate tagasisaatmisstrateegiate osas on assigneering ette nähtud liikmesriikides tagasipöördumismenetlustega kaasnevate meetmete, tagasipöördumismeetmete, praktilise koostöö ja suutlikkuse suurendamise meetmete toetamiseks.	ekk_Latn
23823354	Sama isik väitis, et erinevalt esialgsest uurimisest mõjutaks meetmete praegune taaskehtestamine vaid ühenduse importijaid ning seda ilma võimaluseta anda põhjendatud sisendit.	ekk_Latn
24652709	Venemaa jaoks on EL loomulik strateegiline partner, millega ta jagatud väärtuste tõttu seotud on.	ekk_Latn
24647534	Veeremi allsüsteem,	ekk_Latn
21548828	aktiivpärmid- sed ja mitteaktiivsed); muud üherakulised surnud mikroorganismid (v.a rubriiki 3002 kuuluvad vaktsiinid); valmis küpsetuspulbrid:	ekk_Latn
22054060	fraktsiooni PPE-DE nimel. - (FI) Hr juhataja, resolutsioonis rõhutatakse kaht tahku selles kriisis, millele valitsus ja rahvusvahelised agentuurid peavad oma tähelepanu keskendama.	ekk_Latn
21437285	"10. jaanuari 2008. aasta kirjas, Odlewnia Staliwa ""Labedy"" Sp. z o.o 10. jaanuari 2008. aasta kirjas, Fabryka Maszyn Lubaczow Sp. z o.o."	ekk_Latn
24013475	Selle alusel oleks 2007. aasta garantiiga kaetud laenu eest tulnud riigigarantii puudumisel maksta turuintressi kogusummas 7,3 miljonit eurot.	ekk_Latn
22241862	Järgmine päevakorrapunkt on komisjoni avaldus olukorra kohta Albaanias.	ekk_Latn
22564757	Komisjoni rakendusmääruse (EL) 2018 / 1295 kohaselt on põhiainena heaks kiidetud sibulaõli.	ekk_Latn
23132637	Ma tahaksin lõpetada ühe küsimusega: kas paneksite seda toitu lauale oma lastele, et nad seda sööksid?	ekk_Latn
22784478	Kui tollimakse ei kehtestata, võib osa liidu külmvaltsitud lehtterase tootjaid olla sunnitud külmvaltsitud lehtterase tootmise lõpetama või seda vähendama, mis piiraks paljude liidu kasutajate tarneallikaid.	ekk_Latn
24269534	TÄRKAMINE JA SEEMIKU KASV	ekk_Latn
23509266	Optiline pöörang: + 9,0 - + 11,0 °	ekk_Latn
24123428	Siiski jääb tõeks see, et arukus, kogemused, elutarkus ja hea tahe on kindlasti Euroopas proportsionaalselt jagunenud, ning see on see alus, mis meid tegelikult ühendab ja mis avab meile tuleviku.	ekk_Latn
22693750	"Kui amet peab taotlust vastuvõetavaks, palub ta ühenduse kaubamärgi omanikul esitada ameti määratud tähtaja jooksul oma seisukoht. "";"	ekk_Latn
23250826	mitte sooritama selliseid lende kopteri kiirabilendude (HEMS) loa alusel;	ekk_Latn
24513340	Üldtermin sellisel võrdlusel saadava näitaja tähistamiseks on riskikordaja.	ekk_Latn
22434318	kirjalikult. - (DE) Minu arvates puudub usutav põhjus fraktsiooni moodustamiseks vajaliku minimaalse parlamendiliikmete arvu suurendamiseks.	ekk_Latn
